DL SNR(dB),DL Throughput (Mbps),UL SINR (dB),UL Throughput (Mbps)
0.33413855402154286,-1.5110740486007872,0.6799584932023279,0.11374360893375464
-0.8929115081399063,-1.5143479318960755,-0.6489956560522913,-0.07342447866249839
0.1964875609141558,-1.5347351233318511,1.0171586704916875,0.11374360893375464
-0.6849461940483473,-1.5141979361648528,-0.36881731151114455,0.11374360893375464
0.40252128541005194,-1.5137104725494375,0.4017540326239799,0.11374360893375464
-1.1129305117631332,-1.5192218837138296,-0.5768442552454213,0.11374360893375464
0.7390869608083444,-1.5260058183941292,0.925997679286932,0.11374360893375464
0.7959965459028919,-1.5183221794592676,1.002608170584007,0.11374360893375464
0.15125979675452392,-1.5200465810983532,-0.007529804164912019,0.11374360893375464
-0.626401983335327,-1.5285913133083342,-0.6305471747208686,0.020159565135627704
-0.7265776457910119,-1.5185471100251215,-0.5095408444750521,0.020159565135627704
-0.24775473066232645,-1.5295654661585134,-0.6082692705675712,0.11374360893375464
-0.6112522654168481,-1.516897553176406,-0.35852961447758774,0.11374360893375464
-0.027018068477479267,-1.5301649268266917,-0.8728667121923303,-0.01678150487900041
-0.5967245633701089,-1.5264180230155682,-0.725091149098888,0.11374360893375464
-0.6152284730526443,-1.511861179519311,-0.6851515422490125,-0.06111078865762263
-0.5685754276773215,-1.5244318627075806,-0.7055396282423005,0.11374360893375464
0.41993031685282867,-1.5153228231091984,0.6435814239990812,0.08665349140088983
-2.322961473608184,-3.010601165379815,0.3202698428844619,0.11374360893375464
-0.9818922594939772,-1.525743501450798,-0.646572067541791,0.11374360893375464
-0.2898276115531341,-1.5143854263266678,-0.6426336878057142,0.11374360893375464
-1.2735719421265579,-1.5182097141763367,-0.6901603167983807,0.11374360893375464
-0.5338496656857371,-1.5173099558952212,-0.34688750208405617,0.11374360893375464
0.42430046717273917,-1.5132604853557687,0.570128657093669,0.11374360893375464
0.12199370873461708,-1.5253687552422435,0.7264351319312597,0.11374360893375464
0.3983270404941799,-1.5281042278788175,-0.32159551840149786,-0.07342447866249839
-0.4524380855753049,-1.5292657448288511,-0.7175041248165823,0.11374360893375464
-0.184380881458234,-1.5324876185585519,-0.4870360490906095,0.11374360893375464
-1.051359166959474,-1.5269426388933847,-0.602666740100351,0.11374360893375464
0.3226299629499726,-1.5295654661585134,-0.31066550489002753,-0.07342447866249839
-0.9148211076082587,-1.5169725240287366,-0.36353594142239504,0.11374360893375464
-0.15999258815525086,-1.5144979276273065,0.471780153144703,0.11374360893375464
-0.48240912070859043,-1.5258934071377597,-0.49734251608466395,0.11374360893375464
-0.5643163035296195,-1.5185096155945295,-0.5971450105368294,0.020159565135627704
0.7974238328974506,-1.5261931824939834,0.7322906728223492,0.11374360893375464
-1.3453831071500715,-1.5226703808415092,-1.2558493841340441,0.020159565135627704
-0.13920996990835555,-1.5243194334423573,0.9566126573123694,0.11374360893375464
0.259777135846356,-1.5192218837138296,0.669388403792604,0.11374360893375464
0.28677521045145776,-1.5252188675641356,0.22319373172900484,0.020159565135627704
-0.13256980390137893,-1.5301274504049533,-0.5374461702069826,0.11374360893375464
-1.2141997164415328,-1.5283665088044491,-1.5760703724027132,-0.23350244872588746
0.48934104147039736,-1.5122479916589386,0.3091953672160605,0.11374360893375464
0.6283484285105163,-1.5224080278804704,0.6695871390132465,0.11374360893375464
-0.3080613126653985,-1.5192968545661603,-0.6191935737149055,0.11374360893375464
-0.805741280795132,-1.5132229909251764,-0.6619134282779362,-0.07342447866249839
0.012250403935537144,-1.5273922839188625,0.38378219018799586,0.10142991892887888
0.3447301815428686,-1.5140479584424835,0.2779939782259666,0.11374360893375464
-0.7013553201794231,-1.5182471905980832,-0.33866795388159415,0.11374360893375464
0.9608061355370913,-1.5126230080002767,0.7481437626308528,0.11374360893375464
-0.14871808760790958,-1.527204937827862,0.5495377558256336,0.11374360893375464
-0.7168280807069775,-1.5228203045373168,-0.6643602754503036,0.11374360893375464
0.47293927219957294,-1.5468669668060513,-0.3078122077341192,0.11374360893375464
0.24455184003988403,-1.5184346447421906,0.9463225105347379,0.11374360893375464
0.2831213826761251,-1.5278044705314557,0.3117862678980945,0.11374360893375464
-0.2116418112799596,-1.5221456569105778,-0.5312780419719279,0.11374360893375464
0.368053024047101,-1.5255936137726902,0.10049223635020159,0.11374360893375464
0.5446581398357229,-1.5286662481429651,0.6146452887506936,0.11374360893375464
-0.8750169028808692,-1.5169725240287366,-0.60416031376087,0.020159565135627704
-0.9279489443225792,-1.5125854955608307,-0.5902072411778829,0.11374360893375464
0.34379515195638977,-1.5146104109190834,0.3274006328208856,0.11374360893375464
0.5199508119747945,-1.5153603175397905,0.9147722138029337,0.11374360893375464
0.16922061375582811,-1.5183971503115985,0.34329820527485894,0.11374360893375464
-0.740459925368212,-1.5241320513336492,-0.6037448885141032,0.11374360893375464
0.2744111792391372,-1.516635092162252,-0.0071906889809588434,0.11374360893375464
-0.9759436664035233,-1.5106991943391177,-0.3628928076499518,0.11374360893375464
0.1900440313683237,-1.517984765601637,0.6901576357317246,0.11374360893375464
-0.7188646756316398,-1.5189594767262373,-1.0792313387593697,-0.17685947494238863
0.8174720765899618,-1.513148002063984,0.7104914465217865,0.11374360893375464
-0.6710384985878749,-1.5144229207572681,-0.45472100858354897,0.11374360893375464
0.323328222964924,-1.5105117762127098,0.82592462825268,0.11374360893375464
-0.8749025349127505,-1.5167850698846213,-0.5058460869733233,0.11374360893375464
-0.9338199537461723,-1.5221081804888392,-1.0141968531375476,0.11374360893375464
0.26571168147152313,-1.5227828281155784,-0.18809581857954433,0.01769682761251525
-0.6944743730431835,-1.527204937827862,-0.5840505400896441,0.020159565135627704
0.13862890227445068,-1.529040940324958,0.5540454090154149,0.10389265764664724
-0.10798353812020875,-1.5149478788032675,0.8841205088720021,0.020159565135627704
-0.21980624298841786,-1.5293406616546283,-0.6184977971887811,0.08911622892400228
-0.3720692124144375,-1.5370197983763976,0.612731801142037,0.11374360893375464
-0.6965617997343905,-1.5141229473036681,-0.6007605995844046,0.11374360893375464
-0.40707120381950046,-1.5180972488934137,-0.3596040893449847,0.10142991892887888
0.4873031105286912,-1.5106242234867868,0.8585175702950226,0.11374360893375464
-0.4776329895247548,-1.5202714936553532,-0.6537187733264017,0.11374360893375464
0.17130737068520988,-1.52195823878417,0.7975883679335464,0.11374360893375464
0.18816193752216304,-1.5293032032417357,0.2555369282465688,0.01769682761251525
0.10359681366655582,-1.5296404009931444,0.6746624310676719,0.11374360893375464
0.38440864287093907,-1.520458929790615,0.7302833268531462,0.11374360893375464
-0.6858537984660794,-1.5183221794592676,-0.254600617060503,0.11374360893375464
-0.6423108219296396,-1.5123979873901616,-0.31978323624609695,0.11374360893375464
-0.660632139109708,-1.5176848461745984,-0.4891001178675985,0.11374360893375464
0.09173373975282233,-1.5180222600322293,-0.37408848253438703,0.020159565135627704
-0.5939830213320691,-1.5176098753222598,-0.3145149236141944,0.11374360893375464
0.2727752176036219,-1.5249190561902042,0.49461549281810896,0.08419075387777653
0.07381037681460385,-1.537731364150462,0.7364526788904814,0.11374360893375464
-0.8228734165692129,-1.5231201339200942,-0.6788871080488516,0.11374360893375464
-0.7866889308565886,-1.5187345461603834,0.5280923367549307,0.030010517617391003
0.09207350536787616,-1.52195823878417,0.3260453980268672,0.11374360893375464
0.442587005830416,-1.5117487322452339,-0.14738535108252593,0.020159565135627704
-1.2199904666575747,-1.5255561373509436,-1.5404972236242929,-0.2285769736796617
0.4231139578008368,-1.5134479935264378,0.33211518133952006,0.020159565135627704
-0.9531866534164972,-1.5209087368957612,-0.7381684798956067,0.020159565135627704
0.012229669371825638,-1.5106617179173791,0.5973884014485962,0.11374360893375464
0.020613477884008937,-1.5133729866563994,0.6325522461311655,0.11374360893375464
-0.6940202359534055,-1.5201965228030145,-1.4518738784467498,-0.17439673741927533
-0.6951799934249929,-1.5171974726034445,-0.6204055701542732,0.11374360893375464
0.4088109836392076,-1.5230451810766172,0.4134096132611369,0.11374360893375464
0.3540985118844249,-1.5232325811941712,0.8263437270458026,0.11374360893375464
-0.424604639137947,-1.5275047131840858,-1.4473574511081029,-0.12514197739977145
0.35500745582580623,-1.5119854766182312,-0.1873882083988541,0.11374360893375464
0.41213708397929866,-1.51554778969276,0.7154320711165518,0.11374360893375464
0.04067844107589063,-1.5251813911423893,0.9001009211869694,0.11374360893375464
0.1019762355133697,-1.5143479318960755,-0.103752621319982,0.11374360893375464
0.20598564270616004,-1.5290034639032197,0.6218254565417086,0.11374360893375464
-0.6579661749596598,-1.516522626879329,-0.6017697807490241,0.11374360893375464
0.42845257670596715,-1.5128855050321304,-0.017050311958166416,0.11374360893375464
0.6989878013892368,-1.5221831333323161,0.5144432848999476,0.11374360893375464
0.3969619536841528,-1.5185471100251215,0.6176899740345342,0.11374360893375464
-0.9403965800449682,-1.5270550501497542,-0.2763488330569302,0.11374360893375464
0.14362307073836214,-1.521883285940693,0.740211912800458,0.11374360893375464
0.409098581470673,-1.5279543402007096,0.7667464986769621,0.11374360893375464
-0.06182408967661503,-1.519034447578568,0.825101122712342,0.11374360893375464
-1.5133629635354229,-1.5286287897300725,-1.3414007031722586,0.020159565135627704
0.46352412515581304,-1.521096155022169,0.594455937978049,0.11374360893375464
0.23695056230793898,-1.5282540975480796,0.366706489808809,0.11374360893375464
-0.7639887704793147,-1.5221831333323161,-0.7301615438046778,0.020159565135627704
0.4768673236095176,-1.512998006332761,0.469510819348891,0.11374360893375464
-0.040525800410627415,-1.5287786593993347,0.4423861511008884,0.11374360893375464
0.6296339258748161,-1.5293406616546283,0.7432010990787913,0.11374360893375464
0.36524058544062776,-1.5143104374654834,0.7291643714797942,0.11374360893375464
-0.8311268038691243,-1.545556804788729,-0.6163451739076327,0.11374360893375464
0.12254148273540778,-1.5137854794194758,0.6842723063805868,0.11374360893375464
0.006736549388193619,-1.5114863612753413,0.5108301434569332,0.11374360893375464
-0.6447888460024439,-1.528891070655704,-0.33685893448576915,0.09650444388265313
-0.7743817522540215,-1.5233450104593944,-0.34834230560275686,0.11374360893375464
0.3023288999483887,-1.5120229890576775,0.7220070558428974,0.11374360893375464
-1.5056901194732206,-1.517872300318706,-1.6795919035668814,-0.2433534012076499
0.10505085606803602,-1.5265304522807914,0.8402645592851519,0.11374360893375464
0.4393719281559267,-1.5208337660434306,0.4801315104154851,0.11374360893375464
-0.899907489499482,-1.5236823162639102,-0.7883304900762615,0.11374360893375464
0.07454140957307889,-1.5106242234867868,0.6251423308571799,0.11374360893375464
0.01748334424323716,-1.519146912861491,0.8077307897946716,0.11374360893375464
-0.24887636080239997,-1.519146912861491,0.7699348266836893,0.11374360893375464
-0.7222295695584646,-1.512285486089531,-0.5966573552813541,0.11374360893375464
0.4370196474824415,-1.5111490014442719,0.7378124023858701,0.11374360893375464
-0.16808278149936665,-1.5217333622448774,0.9970321636777448,0.11374360893375464
-0.5682584024048483,-1.5137854794194758,0.6116275356750769,0.11374360893375464
0.4258976387281274,-1.5167850698846213,0.44541818543563255,0.11374360893375464
0.5197033437471054,-1.5196717268366837,0.6214810353618546,0.11374360893375464
0.050048110941096166,-1.524806626924981,0.369489595913305,0.11374360893375464
0.6606791046841464,-1.5275796480187167,0.49872241066751466,0.11374360893375464
-0.4937612084293979,-1.5249565326119507,-0.7324067995045774,0.11374360893375464
-0.16354609542775023,-1.5174599156087445,-0.43325885850964396,0.11374360893375464
0.3790633368673814,-1.526230658915722,0.6926216225545595,0.11374360893375464
0.2254660475959918,-1.5173099558952212,0.667076221940382,0.11374360893375464
0.750999526964972,-1.5249565326119507,0.5302412864897248,0.11374360893375464
-0.6332314254365901,-1.5132229909251764,-0.6244386255454254,0.11374360893375464
0.546567655344025,-1.53237524331989,0.6566248862816457,0.11374360893375464
-0.8536885164120497,-1.5224080278804704,-1.3263984597595817,-0.01185602863811876
-0.18454742071654662,-1.5185471100251215,0.004507331065343679,0.11374360893375464
0.46734516195128356,-1.5161851950128364,0.9464763566021601,0.11374360893375464
0.21167941070867213,-1.5145729164884911,0.8429036118799813,0.11374360893375464
-0.8216762050345422,-1.5286662481429651,-0.6652303025934075,0.11374360893375464
-1.1059726507218592,-1.8994346793989787,0.47611722712434523,0.11374360893375464
0.4317793468078822,-1.521358525992062,-0.06243819242106064,0.020159565135627704
-0.6993789196604245,-1.516522626879329,-0.3983504697159894,0.11374360893375464
-0.8624682768938218,-1.528741182977596,-0.5298395586696502,0.11374360893375464
0.003924780543544377,-1.5236448398421718,0.3442967765871922,-0.07342447866249839
-0.6869486767058368,-1.5122104972283466,-0.37067734121110496,0.020159565135627704
-0.6690213022098828,-1.5251064382989123,-0.3207030477515412,0.11374360893375464
-1.2702732634486071,-1.5170475128899212,-1.6020101818129608,-0.3615648250155292
-0.8884343432055217,-1.5149853732338678,-0.6069589270662877,0.11374360893375464
0.21594789749549334,-1.5177973294663754,-0.14716417021551675,0.01769682761251525
-0.9821644738431146,-1.5201590463812762,-0.6114486233110717,0.11374360893375464
0.09785422318297358,-1.5186970697386368,0.5609154349275092,0.020159565135627704
-0.7152850862206509,-1.5169350295981445,-0.5651462330596048,0.020159565135627704
0.1461318617758235,-1.5275421715969704,0.03729329368516273,0.11374360893375464
0.11843150858482382,-1.519821668541353,-0.012234966633540706,0.11374360893375464
0.47085586057270823,-1.529902663909914,-0.3544994174777748,-0.07342447866249839
-0.6372390697988675,-1.5185096155945295,0.5436234531694626,0.020159565135627704
-0.1952861889495148,-1.5140479584424835,-0.8360395319336329,0.11374360893375464
-0.28241628318390616,-1.5202340172336068,0.5705987661909271,0.11374360893375464
0.3747861572032663,-1.528891070655704,0.752991754806867,0.11374360893375464
0.6371970797818527,-1.5110740486007872,0.9048056771478482,0.11374360893375464
1.2107687561380716,-1.5189594767262373,0.7391721258812595,0.11128087141064219
0.20756007391896902,-1.5257060250290595,0.6773194384679838,0.11374360893375464
-0.12943298316218105,-1.5196717268366837,0.5893920730704396,0.11374360893375464
-0.7711907544457619,-1.5253687552422435,-0.3453808688271764,0.11374360893375464
0.20423530959592054,-1.5140479584424835,0.7641833474976818,0.11374360893375464
-0.3128120279659631,-1.5260432948158675,-0.49847657001167245,0.11374360893375464
-0.5074936682476572,-1.5244693391293191,-0.81810972025953,0.11374360893375464
0.28763064708560265,-1.5128855050321304,0.7405187897802872,0.11374360893375464
0.19490109152153715,-1.524994009033689,0.6659646136597402,0.11374360893375464
0.6059586063072884,-1.5276171244404553,0.566812191425463,0.11374360893375464
-0.9495997071452555,-1.509124788431263,-0.6659770872841527,-0.16700852246062534
0.8105061889266101,-1.5243943862858342,0.6908113793564541,0.11374360893375464
-0.6039887510276944,-1.5132979977952148,-0.31427660309671784,0.11374360893375464
-0.7762210409557141,-1.5131854964945841,-0.555997487301692,0.020159565135627704
0.31119560673613933,-1.5274297603406009,0.14109701183210788,0.11374360893375464
0.05406043311632642,-1.528516378473703,0.37702275150013453,0.11374360893375464
0.34133719619207975,-1.5202714936553532,0.3851402790943257,0.11374360893375464
-0.5404497020889374,-1.526642863537161,-0.481823233324698,0.11374360893375464
-1.3594238993635075,-1.5257809778725364,-1.3828232716908526,0.044786945145380064
-0.48900447228562577,-1.5149103843726754,0.3562167926555198,0.11374360893375464
0.15088457934864918,-1.5182097141763367,0.5906660983134943,0.11374360893375464
0.699158352205285,-1.5162976602957676,1.0497230457367466,0.11374360893375464
0.39599080955823995,-1.5156227785539444,0.6382833229071304,0.11374360893375464
-0.8257621028255031,-1.5239821456466875,-0.5324174018948371,0.11374360893375464
-0.16212549553161895,-1.5146479053496755,0.6155548990511169,0.11374360893375464
0.13187436479274864,-1.5174224211781442,0.6225950955260857,0.11374360893375464
0.5143433240230437,-1.5227828281155784,0.7217422117644622,0.11374360893375464
1.204309176854693,-1.5127354912920536,0.8511957987384166,0.11374360893375464
0.31496581527167195,-1.516110206151652,-0.22891524513027933,-0.009393291115005456
0.10715433249678952,-1.5147603886414525,0.12881176352661916,0.11374360893375464
0.7950361039397487,-1.5289660054903351,0.7439315614135995,0.11128087141064219
-0.6937025409191082,-1.5254811845074667,-0.6043243610333139,0.11374360893375464
-0.10008730569654568,-1.5217708386666158,0.7830509276222269,0.11374360893375464
0.38942756096290554,-1.5200840755289455,0.46936717662600436,0.11374360893375464
-0.9477684450656383,-1.5204214353600147,0.41509947239822353,0.11374360893375464
-1.405357280398342,-1.5132604853557687,-1.5802056516560123,-0.18917316494726438
0.9309916072611751,-1.5235324105769485,0.9428746423059617,0.11128087141064219
-0.018019600953806194,-1.5139729695812991,0.4116622140217343,0.11374360893375464
0.12219837181783817,-1.521283573148577,0.9827154934466562,0.11374360893375464
0.4893945487776338,-1.5252563439858742,0.3964004303870079,0.11374360893375464
0.3901873549071687,-1.523944669224949,0.48597603066750916,0.11374360893375464
-0.23861848506613134,-1.5258184542942748,0.6057132330189058,0.11374360893375464
-1.109740183716699,-1.5281791627134487,-0.5939917769860514,0.11374360893375464
-0.16593984522866215,-1.5216583913925388,-0.7509691350988382,0.11374360893375464
0.4509326905176908,-1.5289285290685886,-0.004268428854947195,0.11374360893375464
0.5622002680314645,-1.5213210495703153,0.6017238429786935,0.11374360893375464
0.4748126731684397,-1.5125480011302384,-0.04229250699935506,0.11374360893375464
-0.0648779756675686,-1.5255936137726902,0.5656981334007465,0.11374360893375464
0.2711860726703102,-1.5174599156087445,0.050939082780569876,0.11374360893375464
-0.19775953170275945,-1.5365329290531111,0.8275749042324472,0.11374360893375464
-0.5646039013610848,-1.5174974100393368,-0.570179492212636,0.11374360893375464
0.825082047199202,-1.526980115315123,0.9648391418207626,0.11128087141064219
0.604265125806801,-1.5184346447421906,0.4738234087248703,0.11374360893375464
0.11543915652318201,-1.5224829807239473,0.8171043878264348,0.11374360893375464
-0.9915963438928517,-1.524656721238019,-0.8284859717972461,0.11374360893375464
0.744943922766652,-1.530689434651393,0.6661670202872232,0.11374360893375464
-0.029081415302456486,-1.5146104109190834,0.6327579197972536,0.11374360893375464
-0.6098791519847444,-1.5293781380763667,-0.569494734186063,0.11374360893375464
-1.047106063654982,-1.5379186201971933,-0.5418738376480797,0.11374360893375464
0.3264931351280872,-1.5282540975480796,0.9717940486906619,0.11374360893375464
0.050013998673923254,-1.526980115315123,0.44734921920250725,0.11374360893375464
-0.3953499230426325,-1.5253687552422435,-0.5516024667119832,0.01769682761251525
-0.07274946196978459,-1.5204214353600147,0.6901225412757754,0.11374360893375464
-0.6461325284869343,-1.5192218837138296,-1.0124276222924322,0.11374360893375464
0.2063989839369445,-1.5165976157405137,0.0885236575822986,0.11374360893375464
-0.08241609230557467,-1.5247691505032426,-0.33681894268118445,0.11374360893375464
0.17143244081609824,-1.5209462133174998,0.4261694593652547,0.11374360893375464
-1.0631279377069762,-1.5237947635379874,-0.6071490913919395,0.11374360893375464
0.4673157345102757,-1.5126979968614613,0.5958878914821462,0.11128087141064219
0.33665069036152123,-1.5219957332147622,0.4118891073923949,0.11374360893375464
-0.5257996019453975,-1.5133729866563994,-0.4050062553460342,0.020159565135627704
-0.16322973641049549,-1.5182846850286755,-0.5465957332594252,-0.08327543114426168
0.5900263576085711,-1.5256310901944286,0.6863490261066723,0.052175158909374166
-0.46815095747029706,-1.5253687552422435,-0.4282341681120896,0.11374360893375464
-0.5249702509563502,-1.5150603620950525,-0.480370062255543,0.11374360893375464
-1.0650682201799342,-1.5275421715969704,-0.7259440365915245,0.11374360893375464
0.5674833703438852,-1.5258934071377597,1.0060478765650571,0.11374360893375464
0.4745310926735777,-1.5152103398174215,0.43964385195599304,0.11374360893375464
0.5958893404100876,-1.5225579335674322,0.5785289835717771,0.11374360893375464
0.0999804399543076,-1.5203089880859455,0.48420129271213214,0.09404170516488393
0.607133743754597,-1.5344729324504809,0.9171570343111288,0.11374360893375464
0.7415817043805203,-1.526642863537161,0.6846922203287246,0.11374360893375464
-0.7245744933716984,-1.5199716102460143,-0.4856804056493258,0.020159565135627704
1.0520963659267872,-1.5278044705314557,0.878125813959397,0.11374360893375464
-1.2089380149480435,-1.5130355007633534,-1.6095555818411365,-0.1374556674046472
-1.137175006150383,-1.5278794053660787,-0.5784871841324782,0.11374360893375464
-0.052122011056608256,-1.528891070655704,0.40075178776529147,0.11374360893375464
-0.020385259330754007,-1.5195967559843448,0.5450158213767257,0.11374360893375464
-0.3210620734699641,-1.5114863612753413,0.9034524834506393,0.11374360893375464
0.4218772864242139,-1.517384926747552,0.5345302064170562,0.11374360893375464
0.1523453088485555,-1.5146104109190834,0.6240715273966233,0.11374360893375464
-0.4685897110777471,-1.523757269107395,-0.5558636371365617,0.020159565135627704
0.1605799708702286,-1.5209087368957612,0.5182127200149451,0.11374360893375464
-0.7528453573994639,-1.5122359977632729,-0.4653066051941946,0.020159565135627704
-0.9003910540302679,-1.5215084676967232,-0.675630221440257,0.11374360893375464
-0.17945225848136986,-1.5125854955608307,-0.5480982821831708,0.11374360893375464
-1.2031573006395528,-1.5403901370848807,-0.520550026440676,0.11374360893375464
0.3685894261232981,-1.5283665088044491,0.9865498136171659,0.11374360893375464
-0.37959491225839087,-1.5165601213099213,-0.4080146202321305,0.11374360893375464
0.4047625434179354,-1.5270550501497542,0.7307811833136433,0.11374360893375464
-0.8300138666063471,-1.5224080278804704,-0.5833168107162313,0.11374360893375464
0.14002609206617744,-1.5499361254678232,0.6106367179632045,0.11374360893375464
-0.22215451210416995,-1.5205338826340917,0.7744469685748409,0.11374360893375464
-0.7536954429522239,-1.5150603620950525,-0.5524357648100783,0.020159565135627704
-1.2415409054708109,-1.5300150571574296,-0.6564990231790716,0.11374360893375464
-0.7061361326828184,-1.5216209149708004,-0.5320705331104231,0.11374360893375464
0.16452608130319296,-1.5283290323827106,0.11544510404780237,0.11374360893375464
-0.7572409236026467,-1.5182471905980832,-0.4930515550605216,0.11374360893375464
0.551929011085129,-1.5221456569105778,0.7349819595235945,0.11374360893375464
0.042733761278791256,-1.512960493893315,0.5255899905770569,0.020159565135627704
0.47254131795772436,-1.5183221794592676,0.5114026796702128,0.11374360893375464
-0.8090974818446616,-1.5226329044197628,-1.0002133801933712,0.10635539516976054
0.32467123568758904,-1.5119854766182312,0.6169391050106547,0.11374360893375464
0.3230994835220798,-1.5257060250290595,0.5226105968564791,0.11374360893375464
0.3284207096594077,-1.512510506699646,0.5577005812203095,0.11374360893375464
0.20994646685962834,-1.5269051624716463,0.4948595258392362,0.11374360893375464
0.5331388430947788,-1.5253687552422435,0.9596377532016679,0.11374360893375464
-0.8410067901654318,-1.5251813911423893,-0.6223259940688609,0.11374360893375464
0.3826382449588108,-1.5234199633028793,-0.18134454427892305,0.020159565135627704
0.44738119253066594,-1.521096155022169,0.47089013009930714,0.11374360893375464
0.16817455799714084,-1.5153603175397905,0.4314075748898435,0.020159565135627704
-0.06351021682345644,-1.5208337660434306,0.36665425570239313,0.11374360893375464
0.516114391696996,-1.5228577809590633,0.6398911573382382,0.11374360893375464
0.1760159470965237,-1.5306144998167621,0.7188126045457403,0.11374360893375464
0.5170922229213362,-1.5479524503814577,0.6854675718167532,0.11374360893375464
-0.8266857604873883,-1.5220332096365086,-0.8137828474849086,0.020159565135627704
-0.3262916719817538,-1.5193718434273449,1.0064306549604356,0.11374360893375464
0.44715245308782176,-1.5185846044557139,0.6714165629586287,0.11374360893375464
0.3822275827753261,-1.5278419289443403,0.7014479862712352,0.11374360893375464
-0.3388122065448372,-1.5295280077456208,-0.3741549978999303,0.11374360893375464
0.43807773791433297,-1.5301649268266917,0.6683033190729208,0.11374360893375464
0.5664861440794815,-1.5223330570281317,0.5864747102930635,0.11374360893375464
0.28659462723446644,-1.5227078572632478,0.30307743199061143,0.11128087141064219
0.17679380006380907,-1.5286287897300725,0.8475055299380587,0.11374360893375464
-0.7785204840837894,-1.5106617179173791,-0.4118693449521974,0.11374360893375464
-0.5915785693683888,-1.5277669941097092,-0.5812976310924618,0.11374360893375464
-0.11457621415655105,-1.5143854263266678,-0.6024345428733043,0.11374360893375464
-0.2304380001135199,-1.5200091046766067,0.5021278373476307,0.11128087141064219
0.399674068281186,-1.5180222600322293,0.16169974675470986,0.11374360893375464
-0.9672655694548418,-1.5152478342480138,-0.6557930433084125,0.020159565135627704
-0.7953576651661523,-1.5130729951939457,-0.6479521955867377,0.11374360893375464
-0.9440564286635096,-1.5238322399597257,-0.6504386259164245,0.11374360893375464
-0.8897318787496337,-1.5123604929595693,-0.6143476226357009,0.020159565135627704
-0.997994392753524,-1.5227828281155784,-0.6706867384541516,0.11374360893375464
